Age,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Average_Transaction_Value_USD,Employment_Status_Employed,Employment_Status_Freelancer,Employment_Status_Student,Employment_Status_Unemployed,Late_Payment_History_No,Late_Payment_History_Yes,Shopping_Category_Most_Frequent_Electronics,Shopping_Category_Most_Frequent_Fashion,Shopping_Category_Most_Frequent_Groceries/Essentials,Shopping_Category_Most_Frequent_Home/Furniture,Shopping_Category_Most_Frequent_Travel,Default_Risk
0.8324312999063285,0.6665120756413387,-0.09865097505784955,-1.2435681454532472,-1.1078004108419863,1.0902752570777416,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.2903947345274273,-1.2540993301192433,-0.5044709843500731,-0.16995027187102651,0.27026609303452465,2.4511117616184213,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
-0.7936783962303752,-0.21157952384677528,0.8177167878600746,-0.7067592086621368,-0.9776144047154036,1.0978354598807454,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.44526232463568477,0.07099264862056023,0.24171419402595085,-0.16995027187102651,-0.3711381322720542,-0.9585397025362821,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.8711121912845039,-1.4217160814319734,-0.26883355959974975,0.9036676017111942,2.0738185681540138,0.4930192356404432,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,High
0.9098650949604573,-0.3658379517669409,-0.7531993771420811,-0.16995027187102651,-0.4441693064406251,-0.7619744296581838,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.2582811665551477,0.028937424472612563,-0.13792387918290344,1.9772854752934148,1.6896110866584888,1.5098665126444513,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
1.297034070231101,-1.1442120165834249,0.33335097031774324,0.36685866492008384,0.5623907897088081,-1.0417019333693236,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
0.21296093947329856,-0.9283643338256822,1.1973548610689289,-0.7067592086621368,-0.5044994068407489,1.1961180963197944,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1.0647326850687147,-1.3339136342084847,-2.271751669977498,0.36685866492008384,-0.24730266302969495,-1.166445279618886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
1.0647326850687147,1.5893104257799446,-0.6091987286835501,-1.2435681454532472,-1.1078004108419863,0.8861497813966396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1.1421664801228435,-1.1601547392253044,0.15007741773415845,-0.16995027187102651,0.07657471806570629,-0.08911638019084765,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.7936783962303752,1.0864937354683692,-0.2819245276414344,-0.16995027187102651,-0.6410359498515552,-1.1777855838233915,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Low
-1.0259797813927614,-1.2380559165975202,-0.3473793678498575,2.514094412084525,3.0581517852086644,-0.7430739226506744,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High
-0.48394321601386014,-1.0283839411368427,-0.22956065547469584,-0.7067592086621368,-0.6315101445252199,-1.0379218319678216,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
0.2903947345274273,0.7081309726432982,1.2497187332356674,-0.16995027187102651,-0.6378606814094435,-0.6599116918176329,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.09677424074321643,-1.2783658321615148,-1.2375651946844124,0.36685866492008384,0.3909262938347722,0.3266947739743601,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
-0.2516418308514739,-0.44967989104992034,0.16316838577584306,0.36685866492008384,1.0386810560255746,-1.0228014263618141,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.1034135764468902,0.7515287418558251,0.909353564151867,-0.7067592086621368,-0.6823144395990084,1.0222334318507076,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2.1488058158265173,0.5074204854886876,0.08462257752573528,0.9036676017111942,0.6735251851827203,0.7538462323440736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
0.05809334936504106,0.6766482908789127,0.5689883950680666,-0.16995027187102651,-0.3330349109667129,-0.005954149357806105,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2.1488058158265173,-0.24255875121194345,-0.11174194309953417,1.9772854752934148,0.5846176688035906,-0.788435139468697,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.8324312999063285,-1.044729427298096,-2.55975296689456,0.9036676017111942,1.0005778347202332,2.110902635483251,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,High
-0.09677424074321643,0.6338882305720609,-0.24265162351638048,-0.7067592086621368,-0.5203757490513077,0.5950819734809942,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
1.5293354553934873,0.122915578993166,0.3595329064011125,-0.7067592086621368,-0.6505617551778906,3.2146922447218027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-0.17420803579734517,-0.6817052418358439,-0.033196134849426386,-0.16995027187102651,0.019419886107694302,1.0297936346537113,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.9098650949604573,1.6340171764304365,0.0453496734006814,-0.7067592086621368,-0.5711800441250962,-0.996340716551301,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.8711121912845039,1.4559621372406022,0.37262387444279715,-0.7067592086621368,-0.5934069232198786,-1.0492621361723273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.8324312999063285,-0.919805609038989,-0.897200025600612,-0.16995027187102651,-0.104415583134665,0.4552182216254243,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.3290756259056027,-1.3425059226217926,-2.075387149352229,0.9036676017111942,1.5943530333951355,-0.6939326044311498,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,High
-0.6388108061221176,-1.4934751151337389,-0.11174194309953417,0.36685866492008384,0.5465144474982492,2.7346193667310628,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
-0.48394321601386014,0.04068469378768175,0.9486264682769209,-0.16995027187102651,-0.12664246222944742,-0.996340716551301,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.1808473715010188,-1.1607924481309795,-1.394656811184628,-0.7067592086621368,-0.7489950768833556,-1.0152412235588104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
-0.3290756259056027,-1.5660061122476374,-0.36047033589154215,-0.7067592086621368,-0.7743972244202498,0.9882125192371906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-0.2516418308514739,0.7730094628890944,-0.2033787193913266,-0.7067592086621368,-0.6918402449253437,0.07342798007373355,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-1.1034135764468902,1.3177471228421596,-0.39974324001659606,1.4404765385023044,0.791010117540856,-0.2403204362509232,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.5613770110679889,-0.029563976716431954,0.5297154909430127,-0.7067592086621368,-0.5394273597039784,1.683751177113538,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.677563709798071,0.672083637659343,0.05844064144236603,-0.7067592086621368,-0.7394692715570204,1.4342644846144135,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1.297034070231101,-0.23681937106086678,1.4329922858192523,1.9772854752934148,3.766236647799591,0.6820243057155376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
0.6001299147439423,0.46455973430199227,0.2548051620676355,4.124521222457856,3.918649533020956,-0.7922152408701989,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Medium
-0.9485459863386326,1.2932792390402013,1.0533542126103979,-0.7067592086621368,-0.7712219559781381,-0.9434192969302745,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.6001299147439423,-1.3697260238061386,0.9748084043602901,-1.2435681454532472,-1.1078004108419863,-0.9623198039377839,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.1034135764468902,-1.1370629641145398,-2.2979336060608673,0.36685866492008384,0.521112299961355,0.22085193473230721,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Medium
-1.2582811665551477,-0.15630023081272118,-0.26883355959974975,-0.7067592086621368,-0.7140671240201261,-0.8829376745062443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.5613770110679889,-1.4428611661990978,-3.0441187844368915,-1.2435681454532472,-1.1078004108419863,-0.6069902721966064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
-1.1034135764468902,0.41411360350042375,-0.2557425915580651,0.36685866492008384,-0.044085482734541236,-0.2630010446599345,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.7162446011762464,0.2676755005814328,0.08462257752573528,1.9772854752934148,3.26454423394593,1.2225788061303078,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.677563709798071,-1.542511573617499,-0.1248329111412188,2.514094412084525,1.772168066153395,-1.1324243670053689,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,High
-0.8711121912845039,0.9316647258957573,0.07153160948405066,-0.16995027187102651,0.20358545575017734,0.31535446976985443,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1.916504430664131,-1.0982298481215826,-0.033196134849426386,0.9036676017111942,1.346682094910417,-0.5805295623860932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.2903947345274273,-1.2625573640260932,-2.5728439349362446,-0.7067592086621368,-0.8664800092414914,-0.3348229712884704,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
-1.1808473715010188,-0.9859259534695212,0.555897427026382,-0.7067592086621368,-0.5330768228197549,-0.9282988913242669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.7936783962303752,-0.051279643136002695,1.0664451806520825,0.36685866492008384,0.4544316626770077,-0.8715973703017386,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.7936783962303752,-0.15371583156340596,0.2940780661926894,-0.7067592086621368,-0.5489531650303138,0.4098570048074016,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.17420803579734517,-1.2251003567243297,-1.250656162726097,3.050903348875636,3.766236647799591,2.2280857789298096,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,High
0.9098650949604573,0.24844354253133383,0.9617174363186055,0.36685866492008384,-0.13616826755578276,1.7744736107495833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-1.1808473715010188,-1.6070208639705361,-0.07246903897448027,-1.2435681454532472,-1.1078004108419863,-0.039975061971323105,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.6388108061221176,1.0247702261243343,0.307169034234374,-0.7067592086621368,-0.9776144047154036,-0.5767494609845912,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.1355271444191698,0.6867845061164867,0.9878993724019748,1.4404765385023044,2.2770357484491677,1.0033329248431981,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-0.09677424074321643,-1.3738879135063344,-0.2557425915580651,1.4404765385023044,-0.044085482734541236,-0.9547596011347801,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.7162446011762464,1.4547874103090952,1.446083253860937,-0.16995027187102651,-0.20284890484013007,0.42875751181491106,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1.5293354553934873,0.706385664059345,0.07153160948405066,0.36685866492008384,-0.24412739458758317,0.18305092071728832,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.9485459863386326,-1.0672506207564143,0.33335097031774324,1.4404765385023044,1.2990530682787402,-0.9774402095437915,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Medium
1.0647326850687147,-1.6324285293176999,-0.19028775134964196,-0.7067592086621368,-0.4187671589037309,0.4930192356404432,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.7936783962303752,0.9163261485329385,-0.9757458338507198,-0.7067592086621368,-0.5934069232198786,-0.9509794997332782,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
2.0713720207723885,-0.07886894421310803,-0.26883355959974975,-0.16995027187102651,-0.2663542736823656,-0.6712519960221385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.7549975048521997,0.6794340718879148,-1.0281097060174582,1.4404765385023044,2.315138969754509,-0.992560615149799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.6388108061221176,0.20984537192467795,-0.3342883998081729,-0.7067592086621368,-0.4663961855354075,-0.039975061971323105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-1.1808473715010188,0.15708335088671008,0.24171419402595085,0.36685866492008384,0.7243294802565087,0.30023406416384685,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1.2196002751769723,1.2587087036272833,1.4591742219026216,-1.2435681454532472,-1.1078004108419863,1.857635841582625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-1.0259797813927614,1.214941734521997,0.555897427026382,-0.7067592086621368,-0.3076327634298187,0.4249774104134092,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
0.9098650949604573,0.8682630352209982,0.660625171359859,-0.7067592086621368,-0.5616542387987609,-0.9018381815137537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.2582811665551477,0.9844938741869542,0.5035335548596435,0.9036676017111942,1.3943111215420936,-0.7657545310596857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.2582811665551477,-0.13632987297710356,0.5951703311514359,-0.7067592086621368,-0.5362520912618666,-0.22141992924341375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
0.1355271444191698,-0.25125173050509464,1.1449909889021903,0.36685866492008384,0.40362736760321927,0.5194799454509564,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Low
0.2903947345274273,-1.4984089682460677,-0.648471632808604,-0.16995027187102651,-0.015508066755535243,-0.8526968632942291,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Medium
-0.9485459863386326,-1.454474181007709,-0.7008355049753425,-0.16995027187102651,0.14960589223427714,-0.7657545310596857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Medium
1.1421664801228435,0.18718992395990167,0.2940780661926894,0.36685866492008384,0.3750499516242133,-0.27434134886444017,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-0.3290756259056027,0.9319332349086732,0.7653529156933361,-0.16995027187102651,-0.97126386783118,-0.6825923002266442,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
-1.0259797813927614,0.2012530835113702,0.0060767692756275036,-0.16995027187102651,-0.4505198433248486,1.891656754196142,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
0.05809334936504106,-1.3621406441912653,-0.7662903451837657,-0.7067592086621368,-0.6378606814094435,0.6933646099200432,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.3290756259056027,-1.350661883889112,-0.26883355959974975,-1.2435681454532472,-1.1078004108419863,1.1318563724942623,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.7936783962303752,0.03917433059002999,0.2940780661926894,-0.7067592086621368,-0.644211218293667,-0.8375764576882216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
-0.9485459863386326,-1.4596429795063395,-1.3292019709762048,0.9036676017111942,0.9561240765306684,-1.0681626431798368,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,High
1.9939382257182596,-0.37738383932232317,1.3151735734440906,-0.16995027187102651,-0.13934353599789454,-1.0530422375738293,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
2.3036734059347745,1.2780413525572258,-0.32119743176648824,0.36685866492008384,0.32424565655042487,0.262433050148828,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.9485459863386326,-0.2902191010045098,-0.05937807093279565,-1.2435681454532472,-1.1078004108419863,-0.9698800067407877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.6001299147439423,0.12529859648279432,-0.2819245276414344,-0.16995027187102651,-0.7362940031149086,-0.8375764576882216,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
-0.8711121912845039,-0.15680368521193844,-1.0673826101425121,-0.16995027187102651,0.054347838970923844,1.139416575297266,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.4065094209597314,1.547255201631997,1.0009903404436593,-1.2435681454532472,-1.1078004108419863,0.9617518094266774,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1.3744678652852298,-0.9997541676346884,-1.1197464823092507,-1.2435681454532472,-1.1078004108419863,-1.0492621361723273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
-0.8711121912845039,-0.014628162872986855,-0.17719678330795732,-1.2435681454532472,-1.1078004108419863,-0.9660999053392858,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
2.3036734059347745,0.9529776287959543,0.0453496734006814,-0.7067592086621368,-0.6791391711568966,-0.11179698859985898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1.5293354553934873,-0.5697034198233129,1.6031748703611524,-1.2435681454532472,-1.1078004108419863,-0.7997754436732027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-1.1808473715010188,1.0906220615419506,0.9878993724019748,-0.16995027187102651,-0.4536951117669604,-0.8791575731047424,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
-0.09677424074321643,1.6187457263208465,0.6868071074432283,0.36685866492008384,0.07657471806570629,-0.618330576401112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.6388108061221176,-1.1917716754961478,-0.7008355049753425,0.36685866492008384,0.12420374469738293,0.8067676519650999,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
2.3036734059347745,-1.2255031202437034,-2.4026613503943444,-0.16995027187102651,-0.5013241383986371,0.7160452183290547,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Medium
-0.9485459863386326,0.4115963315043375,0.8438987239434439,-0.7067592086621368,-0.7077165871359026,-1.0908432515888482,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
-0.7936783962303752,-1.2312760640213947,-1.001927769934089,-0.16995027187102651,-0.27588007900870093,-0.9509794997332782,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
0.9098650949604573,1.0502114550981128,1.6686297105695755,-0.16995027187102651,-0.05678655650298834,-0.996340716551301,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
1.1421664801228435,-1.6324285293176999,-2.7299355514364603,-0.7067592086621368,-0.5521284334724255,-0.11179698859985898,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Medium
0.7549975048521997,1.9948932897893616,0.4249877466095357,-0.16995027187102651,0.04164676520247674,1.891656754196142,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
-0.7936783962303752,-1.3609659172597584,-0.5699258245584963,-0.7067592086621368,-0.4981488699565253,0.08476828427823922,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
-0.09677424074321643,-1.1804942969536814,-0.39974324001659606,-0.16995027187102651,-0.8093251772834794,-1.0341417305663199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Low
-0.9485459863386326,0.5233296445039527,1.2104458291106135,-0.16995027187102651,-0.5076746752828606,-0.05131536617582877,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
0.44526232463568477,1.4302859628805225,0.5951703311514359,3.587712285666746,2.7501507463238224,-1.0530422375738293,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
-0.3290756259056027,-0.5330855031869115,0.6082612991931206,-0.7067592086621368,-0.6696133658305612,-0.16471840822088543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1.7616368405558736,-1.0781587994061215,-1.6695671400600052,1.9772854752934148,1.6261057178162532,0.1301295010962619,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,High
